player_id;jugador;posicion;media_real;media_predicha_decimal;media_predicha;error;error_decimal
110951;F. Watson;AMF;71,0;71,06861111806985;71;0,0;0,0686111180698532
111023;G. Carabajal;AMF;69,0;68,63000265070521;69;0,0;0,3699973492947919
111040;B. Merlini;AMF;70,0;69,87746763867314;70;0,0;0,1225323613268614
111319;J. Lázaro;AMF;66,0;66,25837179836178;66;0,0;0,2583717983617788
111342;Aleñá;AMF;75,0;74,56587629230567;75;0,0;0,43412370769432584
111353;R. Garro;AMF;75,0;75,18797546282624;75;0,0;0,18797546282624467
111478;O. Hutchinson;AMF;75,0;75,21748469831262;75;0,0;0,2174846983126173
111804;Lucas Paquetá;AMF;77,0;76,53986431288504;77;0,0;0,4601356871149562
111951;A. Vergara;AMF;67,0;67,38624052067729;67;0,0;0,38624052067729053
111962;G. Florentín;AMF;69,0;69,44478862525332;69;0,0;0,44478862525332374
112505;C. Ferreira;AMF;68,0;68,33604071758823;68;0,0;0,33604071758823295
113532;Shaylon;AMF;69,0;68,86479300393815;69;0,0;0,1352069960618536
113573;Matheus Cunha;AMF;80,0;79,8466195567771;80;0,0;0,15338044322290045
113748;De Arrascaeta;AMF;83,0;83,20013253441977;83;0,0;0,2001325344197653
113804;V. González;AMF;59,0;58,774064798674154;59;0,0;0,22593520132584644
113831;F. González M.;AMF;69,0;68,98228529223768;69;0,0;0,0177147077623232
113883;M. Moreno;AMF;77,0;77,32045703798691;77;0,0;0,3204570379869125
113900;F. Wirtz;AMF;88,0;87,81915149480845;88;0,0;0,18084850519154827
113937;L. Cornejo;AMF;63,0;62,92591141506979;63;0,0;0,07408858493020887
113991;L. Chávez;AMF;68,0;67,98847879480805;68;0,0;0,011521205191954209
114036;J. Maddison;AMF;83,0;83,32674430041494;83;0,0;0,3267443004149442
114106;L. Zelarayán;AMF;75,0;75,08623200790379;75;0,0;0,0862320079037886
114201;I. Sarr;AMF;78,0;77,34167971059941;77;1,0;0,6583202894005922
114218;L. Sequeira;AMF;70,0;69,94724482047121;70;0,0;0,05275517952878772
114278;Tiaguinho;AMF;62,0;61,673403150794435;62;0,0;0,32659684920556487
114364;B. Rollheiser;AMF;74,0;73,721500380914;74;0,0;0,2784996190860056
114370;H. Jones;AMF;60,0;60,34663430492865;60;0,0;0,34663430492864933
114637;M. Zaracho;AMF;70,0;70,22828194239;70;0,0;0,228281942389998
114642;A. Ocampo;AMF;68,0;67,97698503770157;68;0,0;0,023014962298432806
114782;M. Dowman;AMF;67,0;67,01603260943476;67;0,0;0,016032609434759593
114794;Matheus França;AMF;66,0;66,08076802977578;66;0,0;0,08076802977578268
114803;Yago Noal;AMF;63,0;63,20347600256042;63;0,0;0,20347600256042142
114845;J. Kluivert;AMF;77,0;77,24978508964736;77;0,0;0,2497850896473608
114881;J. Hofmann;AMF;75,0;74,72109640518747;75;0,0;0,27890359481253313
114883;J. Musiala;AMF;88,0;87,82205018459018;88;0,0;0,1779498154098178
114891;C. Palmer;AMF;83,0;82,90222964273556;83;0,0;0,09777035726443728
114897;J. Altamirano;AMF;72,0;71,52028003666854;72;0,0;0,47971996333146194
114906;E. Eze;AMF;84,0;83,96686941868712;84;0,0;0,03313058131287505
114907;J. McAtee;AMF;72,0;71,91833539097132;72;0,0;0,08166460902867811
114935;M. Gibbs-White;AMF;78,0;78,2531773231453;78;0,0;0,2531773231452945
114989;X. Simons;AMF;81,0;80,76876167038581;81;0,0;0,231238329614186
115032;T. Almada;AMF;78,0;78,25804815536092;78;0,0;0,2580481553609246
115122;V. Carboni;AMF;73,0;73,29273355354847;73;0,0;0,29273355354847297
115263;B. Aaronson;AMF;73,0;73,16982884196014;73;0,0;0,1698288419601397
115354;A. Luna;AMF;72,0;71,46397318140264;71;1,0;0,5360268185973638
115376;V. Acuña;AMF;65,0;64,60702584650704;65;0,0;0,3929741534929576
115385;F. Buonanotte;AMF;74,0;74,4092791572316;74;0,0;0,4092791572315946
115536;V. Adžić;AMF;67,0;66,66547676854076;67;0,0;0,3345232314592437
115653;Guridi;AMF;75,0;74,71977698736495;75;0,0;0,280223012635048
116049;Edu Expósito;AMF;76,0;76,35663455610757;76;0,0;0,356634556107565
116141;S. Quiroga;AMF;64,0;63,91460911527003;64;0,0;0,08539088472996781
116208;J. Recalde;AMF;69,0;69,09772766815443;69;0,0;0,0977276681544339
116436;Isi;AMF;80,0;80,18274345986532;80;0,0;0,18274345986532126
116591;C. Aquino;AMF;72,0;71,8443262281719;72;0,0;0,1556737718281056
116912;Reinier;AMF;70,0;69,69893510417113;70;0,0;0,30106489582887264
117364;Peque;AMF;73,0;72,79804922806434;73;0,0;0,2019507719356568
117452;G. Baroni;AMF;66,0;65,80875497679529;66;0,0;0,19124502320471493
117523;Selton;AMF;64,0;64,47186685145309;64;0,0;0,47186685145308616
117659;A. Milambo;AMF;72,0;72,25383698718733;72;0,0;0,25383698718732717
117661;Fábio Carvalho;AMF;74,0;74,0431515278725;74;0,0;0,043151527872495876
117687;A. Fernández;AMF;68,0;67,85597049739543;68;0,0;0,14402950260456748
117894;Gustavo;AMF;68,0;67,79941582098999;68;0,0;0,2005841790100078
117952;A. Martegani;AMF;70,0;69,9873602476357;70;0,0;0,0126397523642936
118032;F. Lo Celso;AMF;65,0;65,51628290322681;66;1,0;0,5162829032268093
118096;M. Mount;AMF;77,0;76,65901354392551;77;0,0;0,3409864560744893
118163;H. López;AMF;62,0;62,10270282058149;62;0,0;0,1027028205814915
118164;E. Smith Rowe;AMF;78,0;78,14219242864617;78;0,0;0,14219242864616888
118174;M. Rogers;AMF;81,0;80,81812832823913;81;0,0;0,1818716717608737
118183;M. Gallardo;AMF;69,0;69,08133817153043;69;0,0;0,0813381715304331
118267;Rodri Mendoza;AMF;71,0;70,72660555156351;71;0,0;0,2733944484364912
118294;S. Chambers;AMF;62,0;62,07505043818092;62;0,0;0,0750504381809165
118342;H. López Muñoz;AMF;75,0;74,60286762196706;75;0,0;0,39713237803293566
118428;Dro Fernández;AMF;69,0;69,05500944877281;69;0,0;0,055009448772807445
118528;M. Damsgaard;AMF;76,0;76,01334776652743;76;0,0;0,013347766527431304
118559;Fermín;AMF;82,0;81,90424111046303;82;0,0;0,09575888953696676
118578;Índio;AMF;59,0;59,25954959746703;59;0,0;0,25954959746702855
118595;C. Palacios;AMF;73,0;72,73821749084634;73;0,0;0,26178250915366164
118661;E. Cabrera;AMF;69,0;69,28817402198285;69;0,0;0,28817402198285436
118707;A. Adli;AMF;76,0;76,44886083336974;76;0,0;0,4488608333697357
118829;G. Piñeiro;AMF;66,0;65,83012415943047;66;0,0;0,16987584056953153
118941;Robert Navarro;AMF;75,0;75,11734946291699;75;0,0;0,11734946291699089
118974;F. Cabanillas;AMF;62,0;62,356401718216674;62;0,0;0,35640171821667366
119088;T. Aranda;AMF;69,0;69,02437072240333;69;0,0;0,024370722403332934
119812;S. Quillahuamán;AMF;57,0;57,49469388198724;57;0,0;0,4946938819872386
119815;L. Cabral;AMF;71,0;71,35047586711173;71;0,0;0,35047586711172585
119865;Pablo Agudín;AMF;65,0;64,74190015701359;65;0,0;0,258099842986411
119876;Aimar Oroz;AMF;78,0;78,12463907964364;78;0,0;0,12463907964364296
120332;J. Savarino;AMF;75,0;74,52660754447186;75;0,0;0,4733924555281419
120357;E. Elmas;AMF;76,0;75,54274636244486;76;0,0;0,4572536375551408
120369;S. Dalmasso;AMF;62,0;61,64369432662583;62;0,0;0,3563056733741732
121198;M. Aguiar;AMF;62,0;61,728089475405;62;0,0;0,2719105245950004
121324;L. Fernández;AMF;75,0;75,303785857732;75;0,0;0,3037858577319952
122275;M. Klimowicz;AMF;69,0;68,61009064622517;69;0,0;0,3899093537748257
263819;S. González;AMF;70,0;70,4208561507086;70;0,0;0,4208561507086017
297025;F. Farías;AMF;72,0;71,74482786578527;72;0,0;0,2551721342147317
315542;F. González;AMF;65,0;65,28597534529797;65;0,0;0,2859753452979703
363615;C. Gonzáles;AMF;70,0;70,31162830364623;70;0,0;0,3116283036462306
366643;R. Atencio;AMF;69,0;69,50434980439208;70;1,0;0,5043498043920778
372710;J. Rossel;AMF;64,0;64,61625551171286;65;1,0;0,6162555117128647
375729;H. Abdulkareem;AMF;61,0;61,273982096099445;61;0,0;0,273982096099445
377282;Maurício;AMF;74,0;74,2573633323404;74;0,0;0,25736333234040387
377513;D. Cataño;AMF;70,0;69,53429437748795;70;0,0;0,46570562251204706
379997;C. Benavente;AMF;69,0;68,8240519115021;69;0,0;0,1759480884979041
1073754405;D. Kamada;AMF;76,0;76,17951903595548;76;0,0;0,17951903595547947
